"","price","unit_size","land_size","age","todt","sales_year"
"12017",360000,163.230575561523,185.805999755859,7,0,2012
"12018",360000,157.006072998047,343.369476318359,13,0,2008
"12019",371000,109.99715423584,232.257507324219,50,0,2010
"12020",134680,224.918167114258,578.04248046875,46,0,2011
"12021",175000,66.9830627441406,232.257507324219,78,0,2003
"12022",393000,97.5481491088867,297.289611816406,82,0,2007
"12023",335000,210.704010009766,227.612350463867,0,0,2003
"12024",438000,112.97004699707,371.611999511719,64,0,2004
"12025",455500,222.967193603516,219.065277099609,27,0,2007
"12026",380000,203.457565307617,209.031753540039,6,0,2007
"12027",485000,204.386596679688,371.611999511719,39,0,2009
"12028",405000,98.1055679321289,434.786041259766,50,0,2010
"12029",419000,135.26676940918,557.418029785156,18,0,2007
"12030",497500,106.838447570801,743.223999023438,87,0,2012
"12031",475000,124.861633300781,334.450805664062,74,0,2004
"12032",440000,149.480926513672,120.773902893066,6,0,2006
"12033",339589,129.599685668945,210.611099243164,1,0,2003
"12034",445000,222.781387329102,464.515014648438,110,0,2011
"12035",285000,130.064193725586,297.289611816406,10,0,2003
"12036",487500,154.218978881836,198.533706665039,7,0,2012
"12037",315000,107.024253845215,156.077041625977,19,0,2006
"12038",509125,206.987884521484,192.123397827148,3,0,2004
"12039",445000,158.492523193359,371.611999511719,45,0,2010
"12040",476073,162.58024597168,321.815979003906,1,0,2006
"12041",460000,120.402290344238,195.096298217773,89,0,2009
"12042",434000,123.375183105469,743.223999023438,82,0,2012
"12043",342000,260.778717041016,195.096298217773,5,0,2004
"12044",525000,189.893737792969,260.128387451172,25,0,2005
"12045",9e+05,190.636962890625,821.262512207031,38,1,2008
"12046",375000,359.720428466797,500.654266357422,0,0,2004
"12047",350000,148.644805908203,371.611999511719,83,0,2008
"12048",326000,95.8758926391602,317.728271484375,85,0,2010
"12049",365000,170.941513061523,213.676895141602,29,0,2004
"12050",305000,107.024253845215,278.709014892578,63,0,2003
"12051",570000,274.992889404297,325.160491943359,14,0,2010
"12052",425000,220.644622802734,464.515014648438,46,0,2011
"12053",515000,182.089874267578,211.818832397461,4,0,2006
"12054",171066,70.2346649169922,139.354507446289,70,0,2010
"12055",190800,127.648719787598,325.160491943359,88,0,2003
"12056",370000,182.833099365234,139.354507446289,15,0,2007
"12057",996500,334.450805664062,787.817443847656,12,0,2010
"12058",355000,142.699005126953,409.702239990234,79,0,2009
"12059",285000,153.289947509766,192.773727416992,4,0,2005
"12060",388000,159.793167114258,260.314208984375,31,0,2008
"12061",575000,289.114135742188,783.729736328125,39,0,2004
"12062",440000,111.11198425293,371.611999511719,53,0,2008
"12063",2e+05,65.7753219604492,185.805999755859,91,0,2006
"12064",262000,80.2681884765625,87.3288192749023,17,0,2004
"12065",484100,131.922256469727,309.645690917969,76,0,2006
"12066",338140,318.657287597656,462.656951904297,97,0,2012
"12067",305000,170.941513061523,222.967193603516,28,0,2003
"12068",350000,102.564910888672,673.546752929688,108,0,2009
"12069",355000,134.709350585938,258.177429199219,15,0,2004
"12070",118000,71.3495025634766,185.805999755859,96,0,2011
"12071",343000,139.354507446289,161.093795776367,18,0,2005
"12072",403065,137.496444702148,185.805999755859,0,0,2010
"12073",460000,133.594512939453,214.605926513672,27,0,2008
"12074",348140,169.455078125,297.289611816406,32,0,2010
"12075",350000,178.373764038086,188.59309387207,8,0,2007
"12076",288990,203.457565307617,232.257507324219,2,0,2003
"12077",360500,170.941513061523,222.967193603516,35,0,2010
"12078",138500,95.8758926391602,283.354156494141,76,0,2011
"12079",350000,129.692581176758,105.44490814209,18,0,2009
"12080",235000,92.9959030151367,176.515701293945,83,0,2003
"12081",210000,125.419052124023,442.218292236328,102,0,2003
"12082",239000,208.474334716797,79.7107772827148,17,0,2009
"12083",375000,109.625541687012,371.611999511719,29,0,2004
"12084",315000,89.186882019043,371.611999511719,48,0,2003
"12085",314340,156.448654174805,105.90941619873,2,0,2003
"12086",420000,131.550643920898,371.611999511719,43,0,2003
"12087",120000,74.3224029541016,234.580078125,80,0,2010
"12088",410000,118.915840148926,241.547805786133,34,0,2004
"12089",475000,154.218978881836,652.179077148438,5,0,2011
"12090",1430000,121.517120361328,812.901245117188,54,0,2004
"12091",660000,228.541381835938,464.515014648438,66,0,2011
"12092",334519,149.202224731445,156.077041625977,0,0,2004
"12093",350000,91.4165496826172,464.515014648438,105,0,2004
"12094",485000,195.096298217773,282.982543945312,13,0,2011
"12095",350000,125.790664672852,234.580078125,87,0,2007
"12096",225000,188.128570556641,92.7171936035156,11,0,2003
"12097",250000,159.978973388672,286.141235351562,15,0,2003
"12098",377500,168.711853027344,173.914413452148,18,0,2006
"12099",370000,148.644805908203,616.132690429688,19,0,2005
"12100",815000,168.711853027344,1572.7548828125,34,0,2004
"12101",528471,286.512847900391,323.116638183594,1,0,2008
"12102",385320,282.053497314453,325.717926025391,1,0,2011
"12103",245000,93.6462249755859,117.057777404785,15,0,2005
"12104",510000,246.843276977539,390.657104492188,1,0,2012
"12105",814600,260.128387451172,355.353973388672,2,0,2004
"12106",364940,171.870544433594,185.805999755859,0,0,2003
"12107",456304,264.587738037109,667.322265625,33,0,2003
"12108",365000,132.665481567383,243.963272094727,32,0,2012
"12109",1e+05,193.981460571289,270.347717285156,38,0,2008
"12110",345000,147.158355712891,297.382507324219,25,0,2003
"12111",462181,162.022827148438,214.791732788086,2,0,2007
"12112",1050000,568.845092773438,650.320983886719,7,0,2006
"12113",393000,130.435806274414,232.257507324219,87,0,2007
"12114",293046,171.68473815918,163.97380065918,0,0,2004
"12115",430000,89.186882019043,334.450805664062,51,0,2006
"12116",432000,190.636962890625,309.181182861328,18,0,2005
"12117",626500,154.497695922852,1313.6484375,64,0,2004
"12118",324450,130.993225097656,112.877143859863,8,0,2003
"12119",2e+05,92.9029998779297,316.334716796875,10,0,2004
"12120",130000,24.1547794342041,139.354507446289,75,0,2005
"12121",261002,162.58024597168,146.786743164062,0,0,2003
"12122",333924,252.324554443359,353.031402587891,73,0,2008
"12123",464000,89.186882019043,347.643035888672,45,0,2005
"12124",299000,105.90941619873,232.257507324219,33,0,2003
"12125",490000,160.164764404297,334.450805664062,80,0,2010
"12126",3e+05,176.515701293945,128.763565063477,0,0,2003
"12127",950000,445.00537109375,612.509460449219,2,0,2006
"12128",440000,245.263916015625,234.11555480957,14,0,2007
"12129",70000,157.935104370117,253.625183105469,69,0,2009
"12130",386900,94.7610626220703,232.257507324219,86,0,2006
"12131",332000,109.625541687012,245.263916015625,73,0,2008
"12132",460000,125.233245849609,309.459899902344,103,0,2008
"12133",335000,107.024253845215,308.902465820312,71,0,2006
"12134",350000,112.97004699707,328.412109375,74,0,2004
"12135",390000,170.941513061523,183.947937011719,18,0,2011
"12136",690000,226.311706542969,418.063507080078,30,0,2008
"12137",330000,206.244659423828,222.967193603516,25,0,2011
"12138",370000,113.341659545898,192.773727416992,41,0,2011
"12139",254500,167.225402832031,213.676895141602,44,0,2004
"12140",233200,171.68473815918,227.333633422852,3,0,2008
"12141",2e+05,145.30029296875,241.547805786133,39,0,2009
"12142",319000,92.5313873291016,113.062950134277,18,0,2009
"12143",283000,92.9029998779297,175.772476196289,12,0,2003
"12144",424990,148.644805908203,245.263916015625,1,0,2004
"12145",365000,213.026580810547,232.257507324219,37,0,2012
"12146",350000,104.051361083984,208.102722167969,82,0,2012
"12147",285000,81.754638671875,254.182601928711,89,0,2004
"12148",460000,230.02783203125,418.063507080078,45,0,2010
"12149",380000,183.947937011719,102.193298339844,8,0,2007
"12150",339900,71.9998245239258,123.189376831055,15,0,2006
"12151",460000,144.928680419922,280.752868652344,9,0,2008
"12152",220000,83.6127014160156,144.928680419922,15,0,2006
"12153",226600,111.483596801758,108.324897766113,9,0,2003
"12154",380000,101.450073242188,197.047256469727,30,0,2005
"12155",328500,185.805999755859,124.861633300781,20,0,2007
"12156",539672,255.669052124023,278.709014892578,1,0,2012
"12157",360000,178.373764038086,209.031753540039,11,0,2004
"12158",106000,49.0527839660645,176.515701293945,79,0,2004
"12159",426400,101.450073242188,197.047256469727,27,0,2006
"12160",470000,91.9739685058594,408.773193359375,50,0,2005
"12161",409500,111.483596801758,250.838104248047,40,0,2010
"12162",226720,89.186882019043,166.575073242188,11,0,2004
"12163",560000,187.19953918457,473.805297851562,35,0,2010
"12164",359000,179.48860168457,224.825256347656,32,0,2007
"12165",587000,203.457565307617,649.11328125,84,0,2004
"12166",340000,125.419052124023,185.805999755859,9,0,2009
"12167",190000,114.270690917969,191.194366455078,47,0,2007
"12168",322289,155.148010253906,200.670486450195,2,0,2005
"12169",229900,152.360916137695,142.141586303711,5,0,2003
"12170",285000,120.773902893066,76.1804580688477,21,0,2010
"12171",393000,203.457565307617,320.515350341797,9,0,2010
"12172",1200000,368.453308105469,1376.82250976562,21,0,2006
"12173",239000,103.86555480957,279.638031005859,15,0,2003
"12174",390000,166.203460693359,187.6640625,10,0,2011
"12175",530000,194.445983886719,388.334533691406,46,0,2011
"12176",555000,208.845947265625,401.340972900391,40,0,2005
"12177",456300,210.88981628418,253.625183105469,2,0,2005
"12178",335000,117.057777404785,258.549041748047,17,0,2010
"12179",387500,106.931350708008,315.870208740234,83,0,2008
"12180",330000,78.9675521850586,326.554046630859,75,0,2010
"12181",430000,117.057777404785,232.257507324219,36,0,2006
"12182",280000,125.790664672852,46.4514999389648,6,0,2007
"12183",239900,109.625541687012,124.025505065918,1,0,2005
"12184",755000,160.907989501953,476.592376708984,45,0,2010
"12185",415000,159.142837524414,213.862701416016,11,0,2010
"12186",180455,172.242156982422,219.065277099609,25,0,2011
"12187",350000,166.853790283203,216.742706298828,12,0,2011
"12188",240500,127.834526062012,209.310455322266,33,0,2003
"12189",146000,163.044769287109,83.3339920043945,7,0,2009
"12190",522000,111.11198425293,386.290679931641,52,0,2007
"12191",460000,209.217559814453,222.967193603516,10,0,2008
"12192",461370,184.969879150391,183.204711914062,0,0,2012
"12193",3e+05,293.573486328125,627.559753417969,56,0,2006
"12194",416000,196.211135864258,202.993057250977,14,0,2011
"12195",447500,124.490020751953,399.48291015625,27,0,2003
"12196",380000,170.105392456055,301.005706787109,63,0,2008
"12197",375000,145.671905517578,264.773559570312,91,0,2006
"12198",102500,176.515701293945,306.115386962891,0,0,2008
"12199",228150,195.096298217773,229.470413208008,4,0,2003
"12200",629000,195.282104492188,2491.65844726562,53,0,2003
"12201",160000,107.767478942871,192.030502319336,15,0,2005
"12202",370000,130.064193725586,297.289611816406,16,0,2009
"12203",345050,113.713272094727,232.257507324219,87,0,2007
"12204",390000,167.225402832031,264.773559570312,112,0,2011
"12205",384306,155.612518310547,168.0615234375,1,0,2003
"12206",350000,174.657638549805,260.128387451172,29,0,2004
"12207",461370,209.031753540039,233.743942260742,1,0,2005
"12208",436010,153.940277099609,500.189758300781,2,0,2004
"12209",405000,668.901611328125,394.837738037109,81,0,2006
"12210",270300,118.915840148926,246.192947387695,37,0,2012
"12211",516762,238.481994628906,320.608245849609,2,0,2003
"12212",325000,166.482177734375,213.955612182617,27,0,2004
"12213",1e+05,307.137329101562,603.869506835938,5,0,2003
"12214",443000,190.451156616211,222.967193603516,7,0,2010
"12215",274084,142.327392578125,167.225402832031,0,0,2004
"12216",495000,142.327392578125,926.707397460938,91,0,2011
"12217",385000,89.186882019043,390.192596435547,38,0,2003
"12218",238000,140.28352355957,52.0256805419922,2,0,2003
"12219",320000,92.5313873291016,189.336318969727,21,0,2012
"12220",480000,102.564910888672,371.611999511719,56,0,2011
"12221",345000,187.292449951172,228.912994384766,7,0,2011
"12222",243000,104.051361083984,250.838104248047,85,0,2005
"12223",480000,134.895156860352,230.399444580078,27,0,2005
"12224",1750000,253.067779541016,1984.22229003906,34,1,2004
"12225",345000,141.212554931641,126.348083496094,36,0,2006
"12226",136350,98.8487930297852,130.064193725586,23,0,2011
"12227",484500,182.740203857422,222.967193603516,2,0,2010
"12228",285000,193.702758789062,136.753219604492,17,0,2009
"12229",544763,213.676895141602,243.870376586914,2,0,2006
"12230",324900,159.793167114258,132.386779785156,13,0,2005
"12231",375000,134.709350585938,199.741455078125,30,0,2005
"12232",6e+05,144.928680419922,353.031402587891,79,0,2004
"12233",472500,216.278182983398,668.901611328125,72,0,2012
"12234",435000,136.753219604492,267.560638427734,37,0,2012
"12235",375078,167.225402832031,139.354507446289,0,0,2004
"12236",560000,146.786743164062,371.611999511719,28,0,2005
"12237",305000,111.483596801758,89.7443008422852,20,0,2005
"12238",265000,125.790664672852,46.4514999389648,10,0,2006
"12239",530000,218.322052001953,371.611999511719,43,0,2008
"12240",973000,520.256774902344,807.512878417969,8,0,2008
"12241",310000,126.348083496094,418.063507080078,53,0,2003
"12242",369000,176.515701293945,115.47843170166,13,0,2005
"12243",205000,89.186882019043,185.805999755859,60,0,2010
"12244",198000,155.055099487305,579.714721679688,89,0,2004
"12245",393432,122.631958007812,178.373764038086,1,0,2008
"12246",385000,136.009994506836,229.470413208008,31,0,2004
"12247",430950,170.477005004883,185.805999755859,1,0,2006
"12248",638000,503.627166748047,1154.22692871094,1,0,2003
"12249",350000,146.043518066406,450.579559326172,59,0,2004
"12250",460000,95.8758926391602,371.611999511719,39,0,2004
"12251",499900,136.753219604492,232.257507324219,9,0,2007
"12252",387000,128.577758789062,250.838104248047,107,0,2006
"12253",432500,154.40478515625,449.650512695312,58,0,2008
"12254",273000,118.915840148926,222.967193603516,33,0,2003
"12255",1150000,380.902313232422,1224.08996582031,10,0,2004
"12256",279511,111.483596801758,80.2681884765625,18,0,2008
"12257",550000,163.50927734375,557.418029785156,35,0,2005
"12258",455000,101.450073242188,457.082763671875,52,0,2007
"12259",375000,167.225402832031,185.805999755859,4,0,2010
"12260",255000,80.2681884765625,69.8630523681641,30,0,2010
"12261",621133,305.186340332031,371.611999511719,0,0,2003
"12262",950000,258.827758789062,926.05712890625,23,0,2007
"12263",342000,164.995727539062,215.999481201172,85,0,2010
"12264",367000,120.402290344238,220.644622802734,74,0,2004
"12265",345050,151.989303588867,185.805999755859,5,0,2003
"12266",257500,148.180282592773,259.013549804688,15,0,2003
"12267",416500,231.328475952148,221.109146118164,11,0,2011
"12268",438000,408.773193359375,868.64306640625,0,0,2003
"12269",375000,180.046020507812,325.160491943359,8,0,2009
"12270",319000,78.0385208129883,350.615936279297,64,0,2009
"12271",280000,112.97004699707,404.128051757812,46,0,2011
"12272",303000,103.679748535156,204.851119995117,90,0,2005
"12273",250000,75.8088455200195,66.3327407836914,19,0,2007
"12274",338000,157.006072998047,522.486450195312,102,0,2003
"12275",850000,270.626434326172,544.318664550781,15,0,2012
"12276",278100,134.059036254883,281.031585693359,110,0,2011
"12277",750000,201.413711547852,2713.69653320312,80,0,2005
"12278",520000,185.805999755859,278.709014892578,30,0,2005
"12279",425000,172.056350708008,382.760345458984,81,0,2011
"12280",245000,85.8423690795898,107.302963256836,21,0,2008
"12281",375079,174.193130493164,208.102722167969,2,0,2005
"12282",328000,72.4643402099609,128.484848022461,21,0,2009
"12283",750000,421.408020019531,1384.62634277344,42,1,2012
"12284",315000,148.644805908203,76.1804580688477,17,0,2005
"12285",505986,188.59309387207,222.967193603516,1,0,2005
"12286",735000,250.838104248047,434.321533203125,14,0,2011
"12287",425000,157.006072998047,1486.44799804688,3,0,2005
"12288",334620,160.907989501953,241.547805786133,39,0,2009
"12289",370800,156.355743408203,197.418869018555,37,0,2012
"12290",275000,200.670486450195,696.772521972656,64,0,2004
"12291",665000,353.217193603516,371.611999511719,4,0,2004
"12292",347500,102.193298339844,239.225219726562,78,0,2008
"12293",420000,195.096298217773,232.257507324219,10,0,2006
"12294",4e+05,140.469329833984,125.419052124023,11,0,2010
"12295",225000,158.306716918945,140.469329833984,3,0,2007
"12296",250000,198.812423706055,271.741271972656,78,0,2003
"12297",325000,158.678329467773,650.320983886719,92,0,2012
"12298",260000,128.577758789062,496.4736328125,90,0,2010
"12299",118000,94.7610626220703,119.844871520996,20,0,2010
"12300",390000,119.194549560547,453.366638183594,14,0,2004
"12301",180000,41.6205444335938,371.611999511719,92,0,2012
"12302",417150,167.225402832031,178.373764038086,1,0,2005
"12303",310000,105.90941619873,139.354507446289,23,0,2009
"12304",365000,78.9675521850586,278.709014892578,81,0,2011
"12305",285000,173.914413452148,464.515014648438,77,0,2012
"12306",324379,200.020156860352,220.644622802734,3,0,2003
"12307",460000,175.029251098633,371.611999511719,39,0,2009
"12308",340000,95.1326751708984,232.257507324219,71,0,2011
"12309",870000,384.990020751953,535.121276855469,8,0,2012
"12310",632500,125.233245849609,399.48291015625,41,0,2006
"12311",101400,482.909790039062,2285.41381835938,84,0,2004
"12312",629000,252.696166992188,432.927978515625,21,0,2005
"12313",290000,115.757141113281,188.035675048828,41,0,2011
"12314",390000,50.1676216125488,139.354507446289,82,0,2007
"12315",420000,168.711853027344,133.780319213867,10,0,2006
"12316",194250,91.0449371337891,59.4579200744629,13,0,2003
"12317",224400,86.306884765625,32.7947578430176,11,0,2007
"12318",345000,115.942947387695,295.431549072266,87,0,2012
"12319",750450,520.256774902344,807.512878417969,3,0,2003
"12320",7e+05,237.088455200195,966.191223144531,27,0,2011
"12321",298000,142.327392578125,97.5481491088867,6,0,2010
"12322",618000,158.678329467773,416.205444335938,6,0,2006
"12323",105560,173.914413452148,260.128387451172,110,0,2011
"12324",315000,107.024253845215,137.496444702148,18,0,2004
"12325",461877,170.012496948242,180.231826782227,2,0,2006
"12326",487500,214.327224731445,264.959350585938,4,0,2005
"12327",420000,109.253929138184,213.676895141602,30,0,2005
"12328",225000,41.6205444335938,122.631958007812,89,0,2009
"12329",263539,160.536376953125,158.864135742188,1,0,2004
"12330",185900,120.773902893066,46.4514999389648,0,0,2003
"12331",410000,202.900146484375,220.644622802734,3,0,2004
"12332",365000,127.741622924805,93.3675155639648,18,0,2007
"12333",719000,330.177276611328,380.902313232422,1,0,2007
"12334",825000,130.157104492188,927.450622558594,15,0,2004
"12335",360000,407.100952148438,613.159790039062,49,0,2004
"12336",320000,107.024253845215,133.780319213867,20,0,2007
"12337",995000,486.625915527344,553.701904296875,3,0,2007
"12338",345000,125.790664672852,46.4514999389648,4,0,2006
"12339",268000,126.348083496094,78.0385208129883,12,0,2004
"12340",354900,167.225402832031,258.363250732422,17,0,2006
"12341",415000,213.676895141602,243.870376586914,5,0,2010
"12342",399516,168.711853027344,250.187774658203,1,0,2012
"12343",286500,121.888732910156,343.741088867188,84,0,2004
"12344",435918,198.998229980469,292.644439697266,1,0,2006
"12345",550000,266.817413330078,797.107727050781,74,0,2005
"12346",322000,91.7881622314453,433.299591064453,49,0,2004
"12347",268710,185.805999755859,239.689743041992,3,0,2005
"12348",515000,195.096298217773,222.967193603516,2,0,2006
"12349",410000,126.348083496094,222.967193603516,36,0,2006
"12350",3e+05,137.496444702148,167.597015380859,29,0,2004
"12351",156000,120.402290344238,232.257507324219,94,0,2009
"12352",310000,116.128753662109,207.638198852539,16,0,2006
"12353",390000,182.089874267578,371.611999511719,49,0,2004
"12354",370000,133.780319213867,233.743942260742,38,0,2008
"12355",440000,114.456497192383,190.636962890625,42,0,2007
"12356",375000,112.97004699707,268.675476074219,41,0,2011
"12357",330460,113.434562683105,278.987701416016,80,0,2010
"12358",465000,207.359497070312,241.547805786133,6,0,2005
"12359",380000,185.713104248047,253.532287597656,14,0,2011
"12360",224394,90.1159133911133,97.8268585205078,16,0,2011
"12361",288400,86.9572067260742,95.0397720336914,14,0,2006
"12362",312500,217.393020629883,237.831680297852,11,0,2010
"12363",232900,92.9029998779297,58.5288887023926,13,0,2003
"12364",3e+05,122.446151733398,371.611999511719,59,0,2009
"12365",620000,362.321685791016,418.063507080078,6,0,2007
"12366",410000,91.4165496826172,380.902313232422,36,0,2011
"12367",510000,307.416015625,418.063507080078,27,0,2007
"12368",470000,208.102722167969,278.709014892578,97,0,2012
"12369",333000,148.644805908203,364.179748535156,45,0,2010
"12370",372000,156.448654174805,111.762306213379,3,0,2004
"12371",515000,141.67707824707,213.676895141602,9,0,2011
"12372",375000,100.335243225098,427.353790283203,50,0,2005
"12373",325000,144.928680419922,118.544227600098,21,0,2011
"12374",650000,282.425109863281,423.637664794922,22,0,2007
"12375",415000,118.915840148926,341.418518066406,50,0,2005
"12376",378000,167.225402832031,234.11555480957,20,0,2006
"12377",394446,155.612518310547,260.128387451172,2,0,2004
"12378",445000,92.9029998779297,418.063507080078,58,0,2008
"12379",385219,171.68473815918,184.133743286133,1,0,2004
"12380",247000,109.253929138184,120.402290344238,5,0,2004
"12381",110000,220.737533569336,676.333862304688,89,0,2004
"12382",387500,107.395866394043,229.934921264648,41,0,2006
"12383",550000,237.460067749023,696.772521972656,83,0,2003
"12384",383000,115.942947387695,308.902465820312,83,0,2008
"12385",322000,120.588096618652,239.225219726562,28,0,2003
"12386",240000,114.270690917969,232.257507324219,45,0,2005
"12387",205000,83.6127014160156,301.005706787109,88,0,2003
"12388",347500,118.915840148926,371.147491455078,24,0,2004
"12389",400377,154.683502197266,176.515701293945,2,0,2008
"12390",650000,250.838104248047,443.61181640625,6,0,2003
"12391",258000,156.448654174805,766.449768066406,48,0,2003
"12392",7e+05,208.845947265625,287.999298095703,0,0,2004
"12393",253500,133.222900390625,333.335968017578,81,0,2011
"12394",178080,108.696510314941,215.534957885742,12,0,2003
"12395",313000,93.6462249755859,98.477180480957,19,0,2007
"12396",417500,133.780319213867,260.128387451172,43,0,2008
"12397",675000,100.335243225098,689.804748535156,56,0,2006
"12398",420000,140.469329833984,290.321868896484,30,0,2005
"12399",547000,178.373764038086,371.611999511719,40,0,2005
"12400",399125,134.059036254883,281.031585693359,107,0,2008
"12401",252350,150.502853393555,54.3482551574707,12,0,2004
"12402",397500,107.024253845215,510.966491699219,86,0,2006
"12403",270000,143.999649047852,180.231826782227,63,0,2006
"12404",427500,124.861633300781,262.450988769531,31,0,2006
"12405",275000,53.5121269226074,89.186882019043,20,0,2006
"12406",918000,114.456497192383,1857.87414550781,55,0,2005
"12407",115210,140.840942382812,258.641937255859,16,0,2004
"12408",306000,142.513198852539,464.515014648438,92,0,2007
"12409",360000,204.851119995117,436.644104003906,39,0,2009
"12410",485000,138.982894897461,315.870208740234,27,0,2011
"12411",319300,140.748046875,118.17261505127,19,0,2005
"12412",2e+05,81.754638671875,115.106819152832,17,0,2003
"12413",549855,198.440811157227,220.644622802734,0,0,2007
"12414",470000,92.5313873291016,464.515014648438,60,0,2010
"12415",635000,375.142303466797,794.320678710938,57,0,2012
"12416",725000,164.345413208008,1132.67333984375,76,0,2006
"12417",526000,353.031402587891,1689.44104003906,88,0,2003
"12418",289900,134.151931762695,232.257507324219,103,0,2004
"12419",280000,70.5133743286133,197.418869018555,90,0,2005
"12420",288400,121.145515441895,384.711334228516,106,0,2005
"12421",432900,92.9029998779297,371.611999511719,45,0,2005
"12422",335000,126.348083496094,221.759460449219,15,0,2004
"12423",297000,140.28352355957,52.0256805419922,12,0,2011
"12424",466440,211.818832397461,355.261077880859,4,0,2008
"12425",140000,91.7881622314453,433.299591064453,48,0,2003
"12426",490000,104.051361083984,269.232879638672,36,0,2006
"12427",308000,114.456497192383,118.544227600098,23,0,2010
"12428",330000,91.0449371337891,122.260345458984,17,0,2009
"12429",6e+05,311.039245605469,622.450073242188,32,0,2012
"12430",432500,80.2681884765625,257.805816650391,70,0,2005
"12431",228150,111.855209350586,244.520690917969,36,0,2011
"12432",265000,140.469329833984,214.04850769043,23,0,2003
"12433",6e+05,176.887313842773,464.515014648438,77,0,2007
"12434",480000,152.825439453125,127.555816650391,14,0,2006
"12435",375000,151.617691040039,218.322052001953,24,0,2004
"12436",131000,56.4850234985352,111.483596801758,91,0,2011
"12437",298800,74.1365966796875,278.709014892578,65,0,2005
"12438",250000,150.874465942383,210.704010009766,39,0,2004
"12439",313654,148.551895141602,120.309387207031,1,0,2005
"12440",562500,156.820266723633,371.611999511719,81,0,2011
"12441",159022,96.6191177368164,81.754638671875,16,0,2005
"12442",239000,185.805999755859,89.186882019043,17,0,2004
"12443",385000,185.898910522461,137.960952758789,19,0,2009
"12444",385000,90.3017196655273,445.934387207031,87,0,2012
"12445",248000,124.490020751953,127.184204101562,13,0,2003
"12446",475000,104.051361083984,557.418029785156,52,0,2007
"12447",805000,427.539611816406,713.495056152344,30,0,2005
"12448",420000,145.30029296875,241.547805786133,38,0,2008
"12449",631000,296.54638671875,442.218292236328,76,0,2006
"12450",730000,304.536041259766,399.48291015625,6,0,2005
"12451",307000,193.702758789062,118.358421325684,15,0,2007
"12452",129500,53.5121269226074,137.496444702148,84,0,2009
"12453",460000,185.805999755859,185.805999755859,24,0,2004
"12454",533000,215.256256103516,541.438659667969,28,0,2003
"12455",590000,191.75178527832,371.611999511719,41,0,2006
"12456",1400000,333.057250976562,4839.03857421875,11,0,2003
"12457",115000,268.582580566406,329.155334472656,79,0,2004
"12458",450000,78.9675521850586,371.611999511719,42,0,2007
"12459",1480000,240.618774414062,984.771789550781,28,1,2006
"12460",425000,202.342727661133,371.611999511719,46,0,2011
"12461",248464,100.335243225098,691.012512207031,88,0,2008
"12462",350000,98.1055679321289,371.611999511719,46,0,2011
"12463",235000,125.790664672852,46.4514999389648,8,0,2004
"12464",215000,134.523544311523,371.611999511719,82,0,2012
"12465",495000,161.929931640625,371.611999511719,38,0,2008
"12466",340000,149.573837280273,781.314208984375,104,0,2003
"12467",390390,139.354507446289,111.483596801758,4,0,2008
"12468",425000,115.199722290039,445.934387207031,30,0,2005
"12469",335000,190.451156616211,213.676895141602,15,0,2003
"12470",325000,105.90941619873,661.562255859375,102,0,2007
"12471",420000,242.476837158203,418.063507080078,58,0,2008
"12472",347000,93.6462249755859,168.897659301758,21,0,2009
"12473",578000,279.452209472656,557.418029785156,81,0,2006
"12474",335000,117.057777404785,479.379486083984,49,0,2009
"12475",270000,101.078460693359,123.375183105469,34,0,2009
"12476",242346,130.528717041016,171.68473815918,1,0,2003
"12477",485000,168.711853027344,241.547805786133,11,0,2010
"12478",415000,97.9197616577148,371.611999511719,72,0,2012
"12479",195000,235.044586181641,929.030029296875,25,0,2005
"12480",4e+05,167.225402832031,172.799575805664,26,0,2009
"12481",275000,126.719688415527,130.064193725586,13,0,2003
"12482",446160,216.835601806641,205.315628051758,2,0,2008
"12483",250000,87.5146255493164,427.353790283203,63,0,2008
"12484",280000,140.28352355957,52.0256805419922,10,0,2006
"12485",480000,224.825256347656,287.999298095703,24,0,2007
"12486",422500,168.711853027344,153.104141235352,4,0,2007
"12487",396550,111.11198425293,399.48291015625,56,0,2011
"12488",352000,169.733779907227,418.063507080078,52,0,2012
"12489",640000,220.273010253906,860.653381347656,57,0,2012
"12490",4e+05,199.741455078125,220.644622802734,15,0,2011
"12491",255000,91.9739685058594,467.487884521484,58,0,2008
"12492",335000,102.564910888672,85.2849502563477,22,0,2007
"12493",387000,177.63053894043,402.362884521484,28,0,2003
"12494",313000,142.141586303711,198.812423706055,20,0,2003
"12495",491790,172.799575805664,265.238067626953,1,0,2012
"12496",321000,200.670486450195,234.11555480957,5,0,2004
"12497",220000,98.8487930297852,212.376251220703,14,0,2003
"12498",112853,172.799575805664,191.380172729492,64,0,2007
"12499",467500,175.493774414062,475.291748046875,37,0,2007
"12500",494900,157.563491821289,371.611999511719,40,0,2010
"12501",450000,46.0798873901367,364.179748535156,40,0,2010
"12502",485000,93.6462249755859,371.611999511719,46,0,2006
"12503",496758,191.380172729492,344.670135498047,2,0,2006
"12504",299453,55.7417984008789,120.773902893066,104,0,2009
"12505",247200,96.6191177368164,97.5481491088867,16,0,2005
"12506",460000,213.026580810547,232.257507324219,30,0,2005
"12507",451230,184.969879150391,209.49626159668,1,0,2012
"12508",114094,102.00749206543,232.257507324219,109,0,2010
"12509",340000,90.5804214477539,253.253570556641,24,0,2010
